일시,지점,일최저체감온도(°C),일최고기온(°C),일평균기온(°C),일최저기온(°C),일평균상대습도(%),일평균풍속(m/s),일최대풍속(m/s),한파특보(O/X),한파영향예보(단계),동파가능지수(03h)(단계),동파가능지수(06h)(단계),동파가능지수(09h)(단계),동파가능지수(12h)(단계),동파가능지수(15h)(단계),동파가능지수(18h)(단계),동파가능지수(21h)(단계),동파가능지수(24h)(단계)
2021-12-16,용인(549),2.3,10.2,5,2.7,77,0.9,4.1,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,오산(550),-0.3,,,,,,,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,평택(551),0,9.7,5.5,1.4,83,1.2,5.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,화천(555),-2.5,7.6,2.2,0,93,0.6,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,양구(556),-2.7,7.8,2.4,-0.2,82,0.9,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,시흥(565),-1.5,10.2,4.9,-0.1,78,1.3,5.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,구리(569),1,10.2,5.7,2.3,67,0.9,3.5,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,화성(571),0.2,10,5.5,3.1,78,0.7,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,성남(572),-0.3,10.6,5.8,2.5,69,0.7,4.1,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,과천(590),0.5,10.8,5.8,1.9,75,1,4.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,양주(598),-2.6,9.7,3.4,-1.1,80,1.3,3.4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,단양(601),0.4,9.4,4,1.5,86,0.6,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,진천(602),0,8.4,4.1,0.9,91,0.6,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,괴산(603),-1.1,10.2,3.4,-0.2,91,0.6,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,옥천(604),0.5,11.7,5.5,1.5,85,0.5,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,홍북(608),0.7,12,5.6,3.1,85,0.9,4.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,공주(612),0.7,10.8,4.9,0.7,85,0.5,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,서천(614),3.3,12.2,6.9,3,80,0.9,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,논산(615),1,12.1,6.2,2.3,80,0.4,2.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,당진(616),0.5,10.2,5.8,2.6,85,1.2,5.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,청양(618),0.6,10.9,4.2,1,87,0.3,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,음성(619),-1.5,9.7,3.3,0.6,90,1.1,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,증평(623),0.2,9.4,4.4,0.6,91,0.5,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,태안(627),1.5,11.6,6.6,3.7,80,0.9,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,예산(628),0.8,10.6,5.6,2.3,87,0.8,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,아산(634),-1.4,9.5,5.1,1,86,1.6,7.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,계룡(636),-1.7,11.2,4.6,-0.3,75,0.6,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,연천청산(652),-1.7,7,2.9,-0.8,88,0.6,2.7,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,양양(670),4.6,,,,,,,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,무안(699),0.3,10.6,5.6,2.5,96,1.4,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,무주(701),-0.3,11,5.2,0.2,77,0.9,3.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,익산(702),1.9,12.3,7.5,2.7,84,1,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,진안(703),-1.7,10.1,4.3,0.6,87,1.3,3.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,담양(706),-0.1,11.3,6,1,91,1.1,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,구례(709),-0.8,11.7,5.6,-0.3,89,1.4,6.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,나주(710),0.1,10.7,6.3,1.2,94,1.1,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,순천시(712),2.2,11.4,7.7,3.3,84,0.6,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,광양읍(713),1.5,12.2,7.8,2.4,81,0.9,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,장성(730),1.4,11.6,5.9,2.5,92,0.7,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,영암(731),0.1,10.8,6.2,1.1,97,1,2.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,보성(732),-1.5,10.3,5.9,-0.8,89,1,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,완주(734),-0.6,12.8,7,1.9,84,0.9,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,김제(737),2.6,12.5,7.5,5.2,83,1.9,4.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,화순(741),1,10.7,5.9,1.7,89,0.5,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,함평(754),0.3,12,6.3,2.2,94,1.4,3.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,곡성(768),-0.3,9.5,4.7,1.5,93,0.9,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,압해도(789),3.6,11.3,8.4,6.7,89,2.4,6.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,영양(801),-3.9,9.7,3.1,-1.8,80,0.9,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,성주(810),-2.6,10.5,3.7,-0.8,83,0.6,1.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,고령(812),-1,9.8,3.8,-0.8,96,0.5,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,청도(813),-3.4,8.6,3.6,-1.4,96,0.8,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,예천(815),-1.6,10.3,3.9,0,75,0.5,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,김천(822),-0.8,11.9,4.6,0.2,77,0.8,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,군위(823),-3.2,10.8,3.2,-0.6,92,0.6,2.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,칠곡(825),-0.7,10.6,5.2,0.6,85,0.6,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,경산(827),1.4,10.1,5.3,2.3,84,0.4,1.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,삼척(876),3.8,14.9,8.9,4.7,40,1.6,3.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,속초(90),2.7,12.2,8.3,5.4,42.3,1.9,4.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,삼천포(907),4.5,10.2,7.8,6.2,86,1.1,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,고성(918),-1.8,10.4,6.2,0,95,0.8,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,창녕(919),-1.1,8.9,4.7,0.5,98,0.5,2.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,함안(920),-2.8,8.6,4.1,-1.6,99,0.8,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,북춘천(93),-1,6.6,2.4,-0.1,93.8,0.5,1.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,하동(932),-0.4,10.7,6.1,1.3,93,0.5,1.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,철원(95),-1.3,8,3,-0.5,83.5,0.9,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,동두천(98),-1.6,10.3,3.7,0.5,80,0.8,4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-16,파주(99),-3.1,8.6,2.5,-1.9,85.1,0.8,4.2,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,북강릉(104),-12.3,7.3,-0.6,-7,25.5,3.2,9,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,동해(106),-11.7,9,0.8,-5.6,26.8,4,9.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,서울(108),-18.2,3.2,-5.6,-10.1,50.5,4.6,8.1,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,인천(112),-19.8,2.7,-5.4,-8.9,51.1,6.9,11.6,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,원주(114),-14.6,5.3,-3.3,-9.3,40.1,3.1,6.7,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,울릉도(115),-11.8,8.9,1.1,-3.7,76,4.2,11.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,수원(119),-16.5,4,-4.5,-9,50,5,9.1,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,영월(121),-15.3,4.4,-2.8,-9.3,36.5,3.4,8.6,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,충주(127),-16.3,4.6,-3.3,-9.7,46,4,8.3,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,서산(129),-14.3,5.2,-2.6,-5.9,56.3,5.4,8.3,X, ,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,울진(130),-13.5,7.8,0.6,-6.9,25.6,4.6,11,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,청주(131),-15.2,6.6,-3.1,-8.5,53.5,3.2,5.3,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,대전(133),-13.1,6.1,-2,-8.4,60.9,3.6,7,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,추풍령(135),-19.6,5.6,-3.3,-9.2,48.9,5.2,10.1,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,안동(136),-16.2,5.8,-2,-9,33.5,5.1,10.9,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,상주(137),-16.6,7,-1.8,-8.4,40.1,5.2,8.7,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,포항(138),-11.7,8.2,1.4,-5.4,30,4.7,11.4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,군산(140),-11.9,7.9,-1.4,-5.9,75,5.4,9.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,대구(143),-14.1,7.8,0.5,-6,42.9,6.3,10.6,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,전주(146),-12.5,6.8,-1,-6.2,60.8,3.9,7.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,울산(152),-11.9,8.7,1.6,-5.2,33.9,4.2,7.7,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,창원(155),-9.1,7.9,1.5,-5.1,40,2.2,5.3,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,광주(156),-10.2,7.6,0.2,-5.1,79,2.1,5.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,부산(159),-11.3,7.6,2.7,-4.2,42.6,4.2,9.1,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,통영(162),-8.8,8.3,2.8,-2.8,49.3,4.7,9.6,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,목포(165),-10.1,8.9,1.3,-3.2,70.6,9.7,15.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,여수(168),-11.8,8.3,1.5,-3.6,63.4,7.6,12.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,흑산도(169),-8.9,9.9,2.8,-0.2,71.6,15.9,19.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,완도(170),-6.2,9.7,3,-0.3,65.9,4.7,9.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,고창(172),-14.4,7.9,-0.4,-6.4,70.3,7.1,11.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,제주(184),-3.9,11.8,5.9,2.6,73.1,8.7,14,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,진주(192),-8.3,5.4,1.3,-4,54.3,2.8,7,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,양평(202),-15.8,4.8,-3.6,-9,44,4.1,7.1,주의보,주의,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,이천(203),-15.2,4.1,-3.9,-9.8,45.9,3.1,5.7,주의보,주의,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,인제(211),-16.5,5.6,-3.9,-10,35.8,2.4,6.5,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,홍천(212),-15.8,3.5,-4.2,-10.4,41.8,2.8,5.8,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,태백(216),-19.2,2.6,-6.9,-13.5,40.5,2,4.3,주의보,관심,낮음,낮음,보통,낮음,보통,보통,높음,높음
2021-12-17,정선군(217),-19.1,4.2,-3.9,-10.8,32.8,5.4,10,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,제천(221),-16.6,4.2,-4.4,-10.9,45.3,3.8,8.3,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,보은(226),-15.3,5.7,-3.1,-9.3,52.4,3.5,6.9,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,천안(232),-15.2,5.9,-3.3,-8.7,56.1,3.2,7,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,보령(235),-11.8,6.3,-1.9,-6.2,65.8,3.5,5.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,부여(236),-11.7,7.4,-1.4,-6.4,61,3.5,5.9,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,금산(238),-13.5,6.8,-2,-7.2,55.4,3.4,6.1,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,세종(239),-14.9,5.9,-3.1,-9,55.4,3.6,8.1,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,부안(243),-10,8.6,-0.6,-5,73.4,3.1,5.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,임실(244),-13.3,5.6,-1.9,-7.4,64.6,2.4,4.3,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,정읍(245),-11.3,7.4,-1.1,-6,68.9,4.2,7.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,남원(247),-11.9,5.1,-1.5,-7,66.5,2.3,5.8,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,장수(248),-15.9,5.4,-3.2,-8.3,58.9,4,7.4,주의보, ,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,영광군(252),-10.3,8.6,0.4,-6,67.4,4.9,7.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,김해시(253),-11.5,5.9,1.5,-5,48.1,4,8.6,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,순창군(254),-12.3,6.9,-1.3,-5.8,75.8,3.9,7.8,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,양산시(257),-10.5,8.3,2.7,-3.6,44.1,3.9,8.4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,강진군(259),-9.4,9.1,1.8,-3.6,66.4,3.6,6.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,장흥(260),-8.8,8.8,1.4,-3.9,68.6,4.3,7.8,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,해남(261),-9.2,7.5,0.5,-3.4,71.3,3.2,10.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,고흥(262),-8.3,8.4,1.7,-3.4,62.5,4.5,7.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,의령군(263),-10.5,6.7,1.3,-5.6,44.4,4.7,11.8,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,함양군(264),-12.3,7.5,0.1,-5.4,34.4,5.1,7.6,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,진도군ASOS(268),-7.6,9.9,2.4,-0.9,68.9,6.4,9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,봉화(271),-11.9,6.8,-1.9,-8.8,38.8,2.9,6.7,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,높음
2021-12-17,영주(272),-19.7,6.6,-3.1,-9.7,40.4,7.8,12.3,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,문경(273),-18.7,6.9,-2.9,-9.6,38.6,5.4,8.7,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,청송군(276),-16.7,5.4,-2.1,-9.3,35.5,6,11.1,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,영덕(277),-14.5,7.7,0.3,-7.2,31.1,6.5,15.2,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,의성(278),-14.1,6.2,-1.3,-7.4,42.8,4.4,9.1,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,구미(279),-11.7,8.3,-0.1,-6.1,40.9,2.4,4.5,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,영천(281),-14.8,7,-0.1,-6.9,42.4,5.4,9.4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,경주시(283),-14,7.8,0.5,-6.2,37.6,6.6,14.2,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,거창(284),-13.4,7.2,-0.6,-7,45.3,4,8.4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,합천(285),-8.9,7.1,1.3,-4.2,43.9,2.5,6.4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,밀양(288),-8.6,6.3,1.6,-4.5,43.6,2.8,7,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,산청(289),-12.6,8.5,0,-5.8,49.1,6.8,11.8,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,거제(294),-8.4,8.5,3.1,-2.4,44.6,3.1,7.4,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,남해(295),-8.3,9.1,2.5,-3,52.8,4.2,7.8,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-17,부천(433),-14.6,3,-5,-8.9,45,1.6,3.2,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,안양(434),-18,4.1,-4.5,-8.4,,5.7,9.9,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,광명(437),-16.9,3.6,-4.8,-8.7,45,4.1,6.9,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,군포(438),-17.2,3.5,-4.9,-9.2,44,2.7,7,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,김포(441),,3,-5.1,-8.7,,4,7.1,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,하남(444),-16,4.2,-4.9,-9.5,41,1.6,3.1,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,의왕(445),-17.9,2.9,-5.8,-9.9,45,2.9,6.1,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,포천(504),-18.2,3.6,-5.9,-10.5,44,3.9,7.1,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,높음
2021-12-17,가평조종(505),-18.4,3.4,-6.1,-11.1,47,3.1,7.5,주의보,주의,낮음,낮음,보통,낮음,낮음,보통,보통,높음
2021-12-17,안성(516),-16.2,4.8,-3.9,-9.2,48,5,8.7,주의보,주의,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,간성(517),-13.8,7.5,-1.7,-7.4,28,2.8,6,주의보,주의,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,평창(526),-18.2,3.4,-4.3,-11.3,33,2.4,4.9,주의보,주의,낮음,낮음,보통,낮음,낮음,보통,보통,높음
2021-12-17,의정부(532),-17.7,3,-5.9,-10.5,50,3.4,7,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-17,횡성(536),-15,2.3,-3.7,-10.4,51,2.7,6.6,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,높음
2021-12-17,고양(540),-16.8,2.7,-5.5,-10.5,48,4,7.6,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,남양주(541),-17.7,3.7,-5.5,-10.4,45,3.5,7.4,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,안산(545),-15.2,3.7,-4.4,-9.3,49,2.8,6.4,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,경기광주(546),-16.1,4,-5.2,-10.6,42,1.9,5.3,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,여주(548),-17.5,2.2,-4.7,-10.3,45,3.8,7.8,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,용인(549),-14.7,5.4,-3.6,-8.3,39,3.6,7.1,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,오산(550),-16.6,4,-4.5,-9.4,39,3.8,6.7,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,평택(551),-16,4.7,-3.6,-8.4,47,5.4,9.1,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,화천(555),-16,4.2,-4.9,-11.9,48,2.3,5.8,주의보,관심,낮음,낮음,보통,낮음,낮음,보통,보통,높음
2021-12-17,양구(556),-18,5.1,-5.2,-11.2,37,3.3,6.6,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,높음
2021-12-17,시흥(565),-16.5,3.4,-5,-9.5,53,5.1,9.7,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,구리(569),-16.4,4.1,-5,-9.6,40,3.2,6.6,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,화성(571),-15.5,3.6,-4.4,-8.9,53,2.4,4.2,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,성남(572),-15.5,4,-4.5,-8.9,42,3.2,5.6,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,과천(590),-17.4,4.2,-4.2,-8.5,47,3.9,7.1,X,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,양주(598),-17.9,2.4,-6.6,-12.5,47,4,7.9,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-17,단양(601),-14.9,4.6,-3.1,-9.9,43,2.4,6.6,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,진천(602),-15.7,6.3,-3.5,-9.3,47,4.8,9.3,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,괴산(603),-16.2,5,-3.8,-10.3,46,3.8,7.6,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,옥천(604),-15.4,6.4,-2.1,-8.5,54,3,5.8,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,홍북(608),-12.7,4.2,-3.4,-8.1,67,3.2,5.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-17,공주(612),-13,5.7,-2.5,-9.3,59,2.6,6.4,주의보,관심,낮음,낮음,낮음,낮음,낮음,보통,보통,보통
2021-12-17,서천(614),-11.6,8.1,-1.7,-5.8,65,2.5,5.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-17,논산(615),-11.7,5.4,-1.3,-6.7,57,4.2,7.5,주의보, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
